task_id,operation,x,y,result
432,sin,-664.24117194984296,0,0.97892349980031945
435,sin,-594.61019762819865,0,0.75074299590076821
438,sin,801.43312887399543,0,-0.32120553899316379
441,sin,999.92492878720441,0,0.78237178200413682
444,sin,713.89621776227182,0,-0.68505951861889636
448,sin,-690.24891785181239,0,0.7842373092643482
452,sin,-194.25031064011512,0,0.50418146449681045
456,sin,-652.27542997386126,0,0.92301412836415497
457,sin,127.04903518747756,0,0.9828501882483659
460,sin,202.69857885045076,0,0.99783249481847447
463,sin,679.39727073743279,0,0.7265294113582631
466,sin,241.80432565033448,0,0.098150400312996475
469,sin,-54.237865619195986,0,0.73846463528832051
472,sin,63.054666089818966,0,0.22097397314140407
474,sin,-803.79892885880599,0,0.43387608957733304
478,sin,-480.70214746362763,0,0.038461975120135133
481,sin,703.12144452181769,0,-0.56076535614088241
484,sin,187.29323394750418,0,-0.93287914435044139
487,sin,-762.34404861272014,0,-0.87380173961760499
491,sin,-71.300985457770139,0,-0.81668645996905709
499,sin,-964.65114361303119,0,0.18119257271583106
501,sin,509.27649375685178,0,0.33205737577659805
503,sin,74.41804677411119,0,-0.83059590149227436
506,sin,-22.129980543347074,0,0.13838641596392118
507,sin,441.21158087649292,0,0.98344981111565488
511,sin,-658.22586722286951,0,0.99806581221646296
515,sin,-106.44609387228729,0,0.35980263179129512
518,sin,928.5355664929416,0,-0.98105980571118556
521,sin,743.06785945938691,0,0.99670534361852148
523,sin,-876.70074175202012,0,0.19513137714281004
525,sin,993.36278919944266,0,0.58063683182989967
529,sin,-651.07230212388561,0,0.69082019551650009
532,sin,-820.70947382870474,0,0.684407864013023
536,sin,506.89101318698772,0,-0.88874310674262036
539,sin,528.10539887384084,0,0.31250889770227031
543,sin,-778.72653434610015,0,0.37874856019104464
545,sin,236.31303858607225,0,-0.63930151451270456
549,sin,640.06894799179963,0,-0.72837913393048903
553,sin,-156.36332920044538,0,0.6566011076690198
556,sin,-688.21675424082446,0,0.20646732216688302
559,sin,165.4317624325638,0,0.87846889556300745
564,sin,490.6904619561144,0,0.56629860465026405
567,sin,-350.82309361933051,0,0.86000709823223842
569,sin,-461.13995691062485,0,-0.62424377671782705
572,sin,266.92963397800281,0,0.10554463288274177
575,sin,810.09478998997884,0,-0.42242096954110481
578,sin,851.6360707257752,0,-0.26138962725071135
581,sin,44.21130039562081,0,0.2270069039523821
584,sin,-820.31320621226519,0,0.34995552430693844
586,sin,99.52799942583647,0,-0.84306954302625903
590,sin,433.14334293949628,0,-0.38613990780326646
592,sin,-338.83630154488299,0,0.44009551701187394
596,sin,-613.26345386928301,0,0.6074817131364918
599,sin,-744.6465082738199,0,0.088931729209392144
602,sin,812.95757128401965,0,0.65556153478293977
606,sin,4.5345265225133744,0,-0.98422412811964199
609,sin,-23.323540313455055,0,0.9717159720109998
613,sin,238.12091569014638,0,-0.5972964867944095
616,sin,-625.31225360115536,0,0.13490297012381564
618,sin,-86.534729749330836,0,0.99008554350487066
621,sin,-531.57423061147745,0,0.60125609583474959
623,sin,297.08702024737113,0,0.97875156279082187
626,sin,125.57017106484614,0,-0.093398751607329258
629,sin,684.71681439225404,0,-0.14981789884191388
631,sin,-502.1050040891252,0,0.52253417977603089
633,sin,-700.34991650373263,0,-0.22334542054677328
636,sin,-840.63167623438426,0,0.96750130667305589
640,sin,752.2526545835658,0,-0.98741997586309371
641,sin,224.26130258979401,0,-0.93498762946506941
646,sin,-792.86556133750651,0,-0.92620249995669557
649,sin,534.57750075098261,0,0.48533793991251423
653,sin,219.24215316567415,0,-0.62046271491086658
656,sin,573.99448082053391,0,0.79376524681642924
659,sin,139.19372657303211,0,0.82127934926726853
662,sin,-463.53096437197007,0,0.98935393917793857
664,sin,332.20797124620844,0,-0.71794805626911096
666,sin,547.85453831307063,0,0.93820844513529733
669,sin,740.26417715612547,0,-0.91345261034878134
672,sin,-652.405090894875,0,0.86551670675522485
676,sin,-762.16073561819428,0,-0.94780480290086655
679,sin,318.6869962446026,0,-0.98299908546021231
682,sin,419.08341576923681,0,-0.94948567392517746
684,sin,-988.32134251252103,0,-0.95811425271515926
687,sin,-473.38826973681535,0,-0.8372425313139048
690,sin,432.40809260336573,0,-0.90513347964020407
694,sin,991.59424222541315,0,-0.91236986079324278
697,sin,387.95119602484215,0,-0.99937005852420158
700,sin,-791.36612383286615,0,0.31003027064929539
703,sin,-525.17434357624848,0,0.50412666328368283
707,sin,-545.79885017605534,0,0.7434883311417313
710,sin,289.29946867950548,0,0.26956814712338034
713,sin,712.97849558455982,0,0.16231545977658615
716,sin,455.75248489898263,0,-0.21974212669609072
719,sin,-259.61415719370802,0,-0.90781035321415704
722,sin,178.009535025996,0,0.87296405114694064
725,sin,964.59645575954596,0,-0.12716585267196509
728,sin,-865.62766088766273,0,0.99294151870821634
730,sin,773.55459133924546,0,0.66148605765558799
733,sin,493.91152519935326,0,-0.6299420442070276
736,sin,-778.01640205340266,0,0.89056055258759992
739,sin,136.69649770264004,0,-0.99930751728845446
742,sin,-748.1854147152452,0,-0.4674138801964991
746,sin,347.93129595823757,0,0.70717071972158074
748,sin,-384.79057021232495,0,-0.99851361596620702
752,sin,953.4156722144005,0,-0.99833592346744904
754,sin,-338.56632838964674,0,0.66364292096810495
756,sin,716.16275394778859,0,-0.12008060121852773
759,sin,386.6424833947849,0,-0.22465308193347755
762,sin,-289.06749999665863,0,-0.040964400799261336
765,sin,433.76116164163659,0,0.21957171071085704
767,sin,364.73413016744735,0,0.3044703704451287
771,sin,711.07367690111232,0,0.87898868973676891
774,sin,854.22076758460798,0,-0.28828392502614014
776,sin,-101.88932650067977,0,-0.97752047049854596
779,sin,-242.92265066963364,0,0.85211657532021512
782,sin,404.01286095370233,0,0.94979854572077393
785,sin,-121.97107550872033,0,-0.52357185169483667
787,sin,519.49701790644099,0,-0.90620889083194778
790,sin,149.03477439182916,0,-0.98183829394630762
792,sin,677.74079002574172,0,-0.74679058089056294
796,sin,817.28109225998264,0,0.45021162404556231
801,sin,-294.18667167783281,0,0.90141978562528657
804,sin,686.95074624475251,0,0.87139801768142833
806,sin,857.65993582127112,0,-0.0051413686064214559
809,sin,-279.59751598080675,0,-0.0042301760686794827
812,sin,-95.012302818834428,0,-0.69219297278867031
815,sin,-121.45952427021041,0,-0.87361835404080146
818,sin,-406.84769204909776,0,0.99993452490722756
821,sin,395.35013434061693,0,-0.47110228959208561
824,sin,-581.8634202951423,0,0.62002877707333603
827,sin,-819.44571088971838,0,-0.48815254558953791
830,sin,138.53924898931996,0,0.30427022016490107
833,sin,173.69518410263186,0,-0.78802118535779064
836,sin,-385.01637469504976,0,-0.98536832138858699
839,sin,22.278150822452972,0,-0.28307836640867967
842,sin,-836.87741507487101,0,-0.93693996003582247
844,sin,-316.74202041555611,0,-0.53020098740664978
847,sin,-315.69979770090345,0,-0.99954208056250748
849,sin,113.61953527439664,0,0.49878791517708226
852,sin,697.4741160924018,0,0.040535886106564098
855,sin,-708.95278809280126,0,0.86600243651857955
859,sin,452.6067334013369,0,0.21568304450568759
863,sin,-19.692853939544079,0,-0.74684037068861775
866,sin,-336.73292715197101,0,0.55012441672143664
868,sin,547.94185629182334,0,0.9648138722644779
871,sin,5.9423071698740841,0,-0.33431483149602298
875,sin,-390.97619388891314,0,-0.98845636825740524
877,sin,781.97904630759035,0,0.27397565019609416
881,sin,874.94099100848462,0,0.99997234576398109
884,sin,615.40599484026848,0,-0.33929304810801764
886,sin,-300.97705330049894,0,0.5776455871681111
889,sin,885.64508340844486,0,-0.28024075407352461
892,sin,255.93755892984495,0,-0.99477780375098113
895,sin,206.48756230166305,0,-0.75624367331124875
898,sin,-948.37283131594563,0,0.37847674684188676
902,sin,168.68440580339302,0,-0.82010671533699597
905,sin,815.7014463164071,0,-0.89687106914107761
908,sin,-498.62428398850898,0,-0.7764091335162443
910,sin,95.185411875557293,0,0.80615937800224413
914,sin,-569.19593734997761,0,0.53766646931031203
917,sin,314.07483353839416,0,-0.084331541027001716
920,sin,55.773074658415226,0,-0.70013967979592606
923,sin,-20.890781129966172,0,-0.8913739715945751
926,sin,572.93365915419804,0,0.91831247211238198
929,sin,-315.49886362805796,0,-0.97339256606731539
932,sin,324.49240489060867,0,-0.78849710152788099
935,sin,931.74775373534953,0,0.96495304276224336
938,sin,-359.40436553949792,0,-0.95294381424236352
940,sin,-992.26004449739696,0,0.46464533004940728
943,sin,-368.3132669378723,0,0.67938667473206793
947,sin,685.41793852031878,0,0.52331798607060642
950,sin,773.19480017796081,0,0.35508724728273527
952,sin,522.07472325108279,0,0.53992058294788337
955,sin,686.89494428413332,0,0.89740260113258996
958,sin,956.90761896675303,0,0.9574810222217327
961,sin,-81.237119800342612,0,0.42981618962480106
964,sin,-357.71299497708367,0,0.4155683109619645
967,sin,-860.30792596476954,0,0.46926752603117489
969,sin,431.21962864009834,0,-0.73212413098346707
971,sin,-127.89645561135967,0,-0.78879322179910727
974,sin,-953.29461194276382,0,0.9840652136519733
978,sin,623.81477807103579,0,0.97831427505964796
981,sin,-605.43136813775527,0,-0.78084295920796498
984,sin,284.33685729042941,0,0.99974186327086856
987,sin,898.76321070571657,0,0.26452541954686565
992,sin,914.01811731241605,0,0.18428551981179866
995,sin,-674.44716680353758,0,-0.83889708950128594
999,sin,109.66655388129402,0,0.28517498995200585
1002,sin,43.839136541954986,0,-0.14267209735358166
1006,sin,201.33753309454119,0,0.27212748474806625
1009,sin,84.177611955511793,0,0.60150979517435177
1011,sin,-320.31207959658821,0,0.13000207213264667
1015,sin,-124.98468708267637,0,0.62802997014447492
1017,sin,664.701750117252,0,-0.96768753628790538
1020,sin,172.92805582751953,0,-0.13999848048466801
1023,sin,387.08729635643613,0,-0.62208270095594953
1025,sin,-303.15821257211314,0,-0.99998499306023436
1029,sin,765.8677470233572,0,-0.62946185559396461
1031,sin,952.72519656373379,0,-0.73293245626947856
1033,sin,686.17086370835364,0,0.96453215466917364
1037,sin,827.41388087052928,0,-0.92269484155975579
1040,sin,-841.91587638593558,0,0.030949832897565945
1042,sin,72.518232640894212,0,-0.25862799974353162
1045,sin,304.18365559260019,0,0.52339618270500077
1050,sin,695.34585902880008,0,-0.86934854488974012
1054,sin,672.35841184247988,0,0.05755215562135798
1057,sin,-790.61526100735091,0,0.87531540448159517
1060,sin,-903.96243707381905,0,0.72858042007669011
1062,sin,755.26289391695991,0,0.95820404125699021
1065,sin,147.45559052710473,0,0.19794813587366505
1068,sin,981.37167819339993,0,0.93013131698816087
1070,sin,-422.54096928751994,0,-0.999994742711378
1073,sin,-831.00016505871429,0,-0.99880423314419409
1075,sin,402.89172755606342,0,0.69460299771803358
1078,sin,-97.929684321570221,0,0.51440362343202262
1081,sin,363.71751849258499,0,-0.64973009658550662
1084,sin,571.82630617547147,0,0.056413257082062573
1088,sin,-64.481361465357963,0,-0.99690380433104464
1091,sin,-377.72915001788988,0,-0.67283299522628459
1093,sin,38.972850620451936,0,0.95620190581814946
1095,sin,-896.4980878823385,0,0.91037176396068342
1097,sin,529.59885927959704,0,0.97121968102657286
1100,sin,-734.15408253519877,0,0.82971583488384126
1102,sin,697.2258240924225,0,-0.20625391640544949
1105,sin,677.31977407473687,0,-0.95337817185879981
1108,sin,-414.31477619317548,0,0.36669501684192424
1111,sin,-310.73125981013777,0,-0.28251307160303735
1114,sin,-560.71475090308138,0,-0.99822815089544548
1117,sin,-690.8979721866715,0,0.24973986974372051
1120,sin,-881.79470271447394,0,-0.83757702951969926
1123,sin,328.01082698713367,0,0.95949128859570953
1126,sin,952.13980803711092,0,-0.23501499913306031
1129,sin,494.22875044223269,0,-0.84076995376590946
1132,sin,230.36774284595094,0,-0.85805953709976024
1135,sin,-560.7898038020503,0,-0.99987964268761864
1139,sin,-31.278342633746888,0,0.13715025094018105
1140,sin,887.44081611378147,0,0.9982535996722316
1143,sin,-468.55291665281834,0,0.44001130983695719
1146,sin,583.10277308105537,0,-0.9436397816837242
1149,sin,480.77909458713589,0,-0.11516250136297794
1152,sin,726.01597591146879,0,-0.30322285981600366
1155,sin,822.09702513038542,0,-0.84160609357292893
1159,sin,34.231772020629705,0,0.32001675177331323
1162,sin,654.09496675240598,0,0.60015494629204225
1166,sin,-535.90932868117477,0,-0.96436033556304013
1169,sin,483.78537403220616,0,-0.019893308279655176
1172,sin,-26.600072758559804,0,-0.99465229103631259
1174,sin,485.83430558301734,0,0.89683219106073564
1177,sin,844.62103400387582,0,0.45055758420218617
1180,sin,-217.64854253477233,0,0.76987766352707165
1183,sin,889.88586313230394,0,-0.72782309868028294
1186,sin,36.688923036754886,0,-0.84693224819051627
1190,sin,382.10619584189271,0,-0.92001074246887038
1193,sin,737.97825189124114,0,0.29171726521256397
1196,sin,638.9830705081938,0,-0.94570661572079739
1198,sin,411.60197770476884,0,-0.053314794550399905
1201,sin,-623.60971466959199,0,-0.99999361708518753
1204,sin,-263.09547426146889,0,0.71617668358334141
1207,sin,595.33117920658174,0,-0.99999980240042252
1209,sin,158.32488551726169,0,0.94747704564465784
1211,sin,798.36009529039893,0,0.38532618637883759
1215,sin,-135.58072967876092,0,0.47260604399578887
1217,sin,405.37900522564541,0,-0.11330903963878478
1221,sin,628.09395114027734,0,-0.22269651722750253
1224,sin,772.98198856074305,0,0.14963170889035732
1228,sin,-136.64201431316303,0,0.99985094428780774
1232,sin,-834.13603658195063,0,0.99906758412535712
1234,sin,-459.04587260934295,0,-0.36473221053299087
1236,sin,-892.54934097804289,0,-0.33068315121988601
1239,sin,857.27278223585108,0,0.37278837079618582
1242,sin,345.13401981220522,0,-0.42699961599709446
1245,sin,-358.42120962664842,0,-0.27601649163411224
1247,sin,185.05673811777501,0,0.2928713064726331
1250,sin,-450.75342577314655,0,0.99788044087233629
1253,sin,648.56892063692271,0,0.98559113941599252
1256,sin,-359.79668812339821,0,-0.99644639233075138
1260,sin,-685.01320144935028,0,-0.14548479841621853
1263,sin,-176.97303933328544,0,-0.86434714718262362
1265,sin,609.11806513659371,0,-0.34375217508558437
1268,sin,-779.51448133111535,0,-0.38896074879956694
1271,sin,-288.63851763976163,0,0.37834384589697795
1274,sin,769.6173813075327,0,0.07275448441183506
1277,sin,716.4219756424236,0,0.13840489217241841
1280,sin,861.21570965350566,0,0.40714180561385854
1283,sin,-976.13879740765481,0,-0.78115763126777016
1287,sin,-797.16779347752538,0,0.71508139265194892
1290,sin,355.98869757913599,0,-0.83532721693528422
1293,sin,413.68260233460728,0,-0.84556785743555851
1296,sin,942.64202467872587,0,0.16349136084065286
1299,sin,664.55882438522167,0,-0.99373699533001891
1302,sin,-933.69461387825208,0,0.59847463445094651
1304,sin,77.570333671642175,0,0.82459315548944756
1307,sin,40.574617664183734,0,0.26295800713841377
1310,sin,-400.26322496745877,0,0.95829008281436767
1312,sin,-338.33199987799355,0,0.81919541643196969
1316,sin,937.70395317191037,0,0.99811230177290078
1319,sin,503.44761761864652,0,0.71231637022886451
1323,sin,-270.9880285419938,0,-0.72501786520190348
1326,sin,-926.32415349069981,0,-0.43107094086435843
1329,sin,-55.391432272931411,0,0.91569562939385252
1332,sin,-88.359515977900173,0,-0.38473589612436071
1336,sin,-589.03161425274448,0,0.99985536243158935
1339,sin,892.78655015263894,0,0.54319393673620142
1341,sin,-466.50021841618138,0,-0.99965442098014401
1344,sin,860.26635123476353,0,-0.50556427151246131
1347,sin,536.48575661353107,0,0.66432258803014133
1351,sin,-318.6857280579402,0,0.98276544271933119
1354,sin,152.15776803565882,0,0.97814008342019998
1356,sin,579.13772772654829,0,0.88415370762816792
1360,sin,808.40574372487163,0,-0.8502351018769726
1363,sin,922.05098742728774,0,-0.99997915751342159
1366,sin,-796.32219577846615,0,0.99744196913538175
1369,sin,521.68578604482241,0,0.18041223656464084
1371,sin,-192.80866996379666,0,0.92134182377313645
1374,sin,989.04905174203873,0,0.52493108082878137
1375,sin,-601.61629520604492,0,0.99999915234135228
1380,sin,354.42731275270239,0,0.54186715870862845
1383,sin,-892.29662461609644,0,-0.084211146826897218
1386,sin,-6.7798299371088433,0,-0.47647823106108061
1389,sin,993.21153880129486,0,0.4513345099488722
1392,sin,826.52285507959209,0,-0.28018534799728184
1395,sin,659.10217964209005,0,-0.59098360121364146
1397,sin,516.89637536430564,0,0.99455695103313646
1399,sin,212.76270094147776,0,-0.7614839882920611
1403,sin,931.74719865731913,0,0.96509855912260467
1405,sin,132.51649169680809,0,0.53929545237399512
1408,sin,-511.21584756800121,0,-0.76028709568906672
1411,sin,-580.47491976512606,0,-0.65917500454787459
1415,sin,-794.6369338689193,0,-0.1849367377579709
1418,sin,-154.39417852661359,0,0.44048469959465969
1421,sin,-177.56051398806119,0,-0.99816867566462675
1423,sin,551.30903145345246,0,-0.99918082696190491
1426,sin,-202.34433369943042,0,-0.9587023176368682
1431,sin,813.40246319405423,0,0.2667642873416517
1434,sin,545.53503077899404,0,-0.8921538559957225
1437,sin,136.21911642129385,0,-0.9046817927787596
1440,sin,-914.96148788423955,0,0.68748905209943723
1443,sin,867.84175753592172,0,0.69050367098455268
1446,sin,-748.70365936945814,0,-0.84395165609142975
1449,sin,432.74521020052521,0,-0.71356661643872743
1452,sin,281.33761194495901,0,-0.98640694586120625
1455,sin,-246.28783897187191,0,-0.94695098886496809
1458,sin,-396.39591813152038,0,-0.52715047259844761
1461,sin,-763.00577085961459,0,-0.39056380623753045
1464,sin,-421.18024674459537,0,-0.20535963840718613
1467,sin,775.07974477993685,0,0.77935806580589739
1471,sin,-62.647667060034792,0,0.18314637412941356
1475,sin,472.59260736472902,0,0.97652901068874465
1478,sin,242.85566367707634,0,-0.81517389180637889
1481,sin,-313.24780217294824,0,0.79040091844740523
1484,sin,-517.73003494123418,0,-0.59136694252946809
1488,sin,435.33798215317279,0,0.97425592810046469
1491,sin,918.37268390573081,0,0.8560759748630542
1495,sin,-765.32525474655881,0,0.94024622723417572
1498,sin,990.02888090918782,0,-0.41431954272136767
1501,sin,340.36779710485644,0,0.87996595006030964
1504,sin,860.47535573012124,0,-0.31554539039570312
1508,sin,325.49594692608616,0,-0.94238482422836944
1510,sin,265.43960077467955,0,0.99968805464609456
1512,sin,123.18640640625131,0,-0.6165025624478625
1515,sin,438.88339202847123,0,-0.80731000786717499
1518,sin,-447.50941434341019,0,-0.9859981741403876
1522,sin,393.99713918965836,0,-0.96303674892782354
1525,sin,5.0607072497805348,0,-0.9399480459374413
1527,sin,330.06825441225692,0,-0.19967456401192621
1530,sin,297.72576550971394,0,0.66353697798444167
1535,sin,-649.41440999891256,0,-0.78037750145156748
1538,sin,-56.274612143583226,0,0.27063792188753094
1541,sin,-360.19717955061026,0,-0.88475851925194016
1544,sin,-881.87982944754697,0,-0.78809386081591948
1547,sin,-875.4613583751435,0,-0.86391496396571277
1550,sin,58.194349251001995,0,0.99719741649480909
1553,sin,91.22919055982743,0,-0.12269366850581899
1555,sin,382.52468470166491,0,-0.681359963659669
1559,sin,17.206777429548993,0,-0.99741040238868728
1562,sin,830.1262720775278,0,0.67856813289554729
1564,sin,-714.34248009041687,0,0.93238208304098769
1567,sin,-687.32098396142442,0,-0.63484444544582208
1570,sin,-740.96334162396329,0,0.43723743519239722
1573,sin,-413.96251018977682,0,0.66516896829042516
1575,sin,-298.2807135475208,0,-0.16976237925020507
1578,sin,703.66807672910772,0,-0.048658453528063798
1580,sin,-711.91580495799076,0,-0.9410521418894473
1583,sin,-248.28501348058546,0,0.099031258692693386
1586,sin,265.99621913164447,0,0.86197688492246149
1589,sin,769.05384665953397,0,0.59426661106906631
1593,sin,866.5856645547367,0,-0.47407029804259582
1596,sin,837.61360527483453,0,0.9289747361958085
1599,sin,485.29412243316506,0,0.99664458768611908
1601,sin,985.79297509375806,0,-0.61872454202240756
1605,sin,388.34941931677781,0,-0.93493283560874985
1607,sin,-448.62903942891307,0,-0.57998480221462911
1610,sin,-198.39706636834251,0,0.4588755206925359
1614,sin,318.48253098902683,0,-0.92524199645749661
1617,sin,-487.43603231431428,0,0.46989427956872099
1621,sin,306.47497650586979,0,-0.98563669645217189
1624,sin,869.14774000384227,0,0.87883980083179813
1627,sin,988.91696466463281,0,0.63245709141150275
1630,sin,-932.51407609694218,0,-0.51322826478600503
1633,sin,-847.38565260304495,0,0.74754873896074359
1636,sin,-316.94247528662811,0,-0.35076017158027956
1640,sin,437.04913432265812,0,-0.35952188956252035
1643,sin,-229.22709848574902,0,-0.10894853428051345
1646,sin,-477.02671276365754,0,0.47535771920173359
1648,sin,843.53919972596145,0,0.99976732831645343
1652,sin,913.18670071536098,0,0.8504086249713958
