task_id,operation,x,y,result
449,sqrt,366977.75887338328,0,605.78689229248209
451,sqrt,281608.08596900437,0,530.66758518775612
455,sqrt,157603.53668518621,0,396.99311919123511
459,sqrt,89521.629036740487,0,299.20165279747454
462,sqrt,807723.57715703209,0,898.73443082872484
465,sqrt,175053.90424680573,0,418.39443620440954
467,sqrt,43347.073785658387,0,208.19960082972875
470,sqrt,667597.24876706896,0,817.06624502978275
475,sqrt,730069.07389163983,0,854.44079601318185
477,sqrt,953329.74645882705,0,976.38606424857733
480,sqrt,277506.41243149777,0,526.78877401810473
483,sqrt,486948.85077987728,0,697.81720441665618
485,sqrt,660552.1990934835,0,812.74362445575878
488,sqrt,50576.866609718134,0,224.89301147371862
490,sqrt,423892.31731844525,0,651.07013241158995
493,sqrt,233532.25126638563,0,483.25174729780917
496,sqrt,630702.1808539835,0,794.16760249583558
498,sqrt,110408.30715321105,0,332.27745507814859
504,sqrt,128334.94060323059,0,358.23866430527931
509,sqrt,29069.22238290164,0,170.49698643348989
512,sqrt,168364.47151864352,0,410.32239948440974
514,sqrt,262254.29666625994,0,512.10770026065802
516,sqrt,106817.44185151857,0,326.82937727737783
519,sqrt,97842.64577668054,0,312.79809106943179
526,sqrt,424886.20141187863,0,651.8329551440911
528,sqrt,14483.763609595415,0,120.34850896290911
531,sqrt,469211.63620411343,0,684.99024533500722
534,sqrt,666080.55490983417,0,816.13758332148518
537,sqrt,310596.90763551305,0,557.31221737506621
541,sqrt,758091.29338543804,0,870.68438218762026
544,sqrt,710711.91470644705,0,843.03731513287539
547,sqrt,988359.30041869357,0,994.16261266389085
551,sqrt,209965.21766498042,0,458.21961728518392
554,sqrt,78058.162691203528,0,279.38890939191469
557,sqrt,885214.3544752181,0,940.85830733177784
561,sqrt,362334.3262825986,0,601.94212868231659
563,sqrt,355247.98363493767,0,596.02683130454591
566,sqrt,129833.17164763658,0,360.32370397690545
570,sqrt,212076.08824813389,0,460.51719647384925
574,sqrt,410267.51013071713,0,640.52127999834408
577,sqrt,383253.93121016194,0,619.07506104685069
580,sqrt,275336.41260800243,0,524.72508288436381
583,sqrt,223934.30241570194,0,473.21697181705343
587,sqrt,668743.40991659835,0,817.76733238531745
589,sqrt,678348.34182945348,0,823.61905140025351
593,sqrt,320774.03202530416,0,566.36916584971698
595,sqrt,833489.52478812414,0,912.95647475009685
597,sqrt,947430.69831794244,0,973.36051816269105
600,sqrt,590819.88554750115,0,768.64808953610304
603,sqrt,424021.80974866578,0,651.16957065626593
605,sqrt,928377.34604128241,0,963.52340191677877
608,sqrt,638992.88196460612,0,799.37030340425213
611,sqrt,464534.26166939241,0,681.56750338421534
614,sqrt,683004.44858045864,0,826.44083186908097
619,sqrt,736578.72282756492,0,858.24164594102808
622,sqrt,345647.59448224521,0,587.91801680357207
625,sqrt,94438.696941996997,0,307.30879737162911
628,sqrt,304437.7142553142,0,551.75874642393683
632,sqrt,903637.531484643,0,950.59851224617591
635,sqrt,179798.32741358003,0,424.02632867969419
637,sqrt,227463.00955555442,0,476.93082261010812
643,sqrt,801988.76875599055,0,895.53825644468736
644,sqrt,81523.868993056574,0,285.52385012999628
648,sqrt,553620.25294288201,0,744.05661944698943
651,sqrt,698024.17715592857,0,835.47841214236564
654,sqrt,900015.81445419881,0,948.69163296310296
657,sqrt,567557.37275812926,0,753.36403734060025
661,sqrt,891571.27897442179,0,944.23052215781593
665,sqrt,259309.49473265107,0,509.22440508350644
668,sqrt,218821.19935253129,0,467.78328246371876
670,sqrt,192230.92427093923,0,438.44147188757046
674,sqrt,571767.9373615348,0,756.15338216630016
678,sqrt,575849.17678356066,0,758.84726841674842
681,sqrt,948875.0786512132,0,974.1021910719702
685,sqrt,253119.68007058822,0,503.11000792131756
689,sqrt,912718.63111854543,0,955.36308863099032
692,sqrt,687877.31853387319,0,829.38369801550425
695,sqrt,470959.17786135076,0,686.26465584448601
698,sqrt,367174.41222317662,0,605.949182871944
701,sqrt,174126.36956246998,0,417.28451871890718
704,sqrt,508934.44255750498,0,713.39641333378245
706,sqrt,82658.645001802986,0,287.50416519035508
709,sqrt,209051.13371476525,0,457.22109937618285
712,sqrt,917765.40608581016,0,958.00073386496433
715,sqrt,242345.38592485286,0,492.28587825048652
718,sqrt,632656.50083062984,0,795.39707117302726
721,sqrt,85467.339139281816,0,292.34797611627454
724,sqrt,502300.99952371966,0,708.73196592486192
727,sqrt,110759.29078282233,0,332.80518442900245
729,sqrt,12971.695987942796,0,113.89335357229058
732,sqrt,470040.83367578319,0,685.59524041214229
735,sqrt,457295.48219031485,0,676.23626210838097
737,sqrt,134855.85720114617,0,367.22725552598376
740,sqrt,582113.75157181802,0,762.96379440430724
743,sqrt,255431.69568127344,0,505.40250858229172
745,sqrt,194751.5662105621,0,441.30665779088594
747,sqrt,729618.31577633496,0,854.17698153037054
750,sqrt,328568.25851068943,0,573.20873903900792
753,sqrt,970949.83789977175,0,985.36786932585323
758,sqrt,513406.58559096162,0,716.52396023507936
761,sqrt,673511.35818722821,0,820.67737765045536
764,sqrt,321326.05759783578,0,566.85629360344569
768,sqrt,967217.48116163164,0,983.4721557632588
772,sqrt,942326.13080290006,0,970.73484062482282
775,sqrt,788061.88592004345,0,887.72849786409552
777,sqrt,529136.47004337935,0,727.41767234744805
781,sqrt,692725.11188121536,0,832.30109448517214
784,sqrt,203641.91873291211,0,451.26701489574009
788,sqrt,569004.90822829492,0,754.32414002754479
791,sqrt,701658.07777400862,0,837.65033144744154
794,sqrt,818197.14087217709,0,904.54250362941877
798,sqrt,304681.83277407987,0,551.97992062581397
800,sqrt,944563.58447630366,0,971.88661091523613
803,sqrt,317602.72061402502,0,563.56252591351836
807,sqrt,999652.56167453725,0,999.82626574547305
810,sqrt,327370.17179060308,0,572.16271443585265
813,sqrt,110309.83759754043,0,332.12924833194143
816,sqrt,171997.47962457172,0,414.72578847302435
819,sqrt,526910.37847841403,0,725.88592662925623
823,sqrt,980476.04030760122,0,990.18990113391942
825,sqrt,751316.22011390922,0,866.78499070640885
829,sqrt,440210.43615497311,0,663.48356132987431
832,sqrt,165136.14770219949,0,406.369471912199
834,sqrt,45070.457293236053,0,212.29803883511514
838,sqrt,926332.93506552593,0,962.4619135662075
841,sqrt,497162.66529486369,0,705.09762820113338
845,sqrt,911378.86494909809,0,954.66164945969103
848,sqrt,100860.90200690457,0,317.58605449059718
851,sqrt,47921.870226199637,0,218.91064438761225
854,sqrt,124664.33674017154,0,353.07837195185368
858,sqrt,496376.71385141311,0,704.54007256607701
861,sqrt,74285.775770255554,0,272.55417034097195
864,sqrt,394033.48246749741,0,627.72086349546919
867,sqrt,26010.716009140695,0,161.27838047655581
870,sqrt,384394.29122236359,0,619.99539612997421
873,sqrt,76797.281924362076,0,277.12322516231308
876,sqrt,812783.57235023589,0,901.5451027820161
879,sqrt,67727.111108073397,0,260.24432963673462
883,sqrt,252493.09982931172,0,502.48691508268325
885,sqrt,618642.6364199419,0,786.53838839559626
888,sqrt,301902.22785848455,0,549.45630204638167
890,sqrt,816679.45590421243,0,903.70319015936445
894,sqrt,636084.4088683998,0,797.5490009199433
896,sqrt,966154.17620618967,0,982.93141988960235
900,sqrt,451433.2925796404,0,671.88785714555104
904,sqrt,40480.898691392889,0,201.19865479518717
906,sqrt,183715.16604763691,0,428.62007191408679
909,sqrt,9468.5092806496141,0,97.306265372018132
911,sqrt,92324.417719792909,0,303.84933391368969
915,sqrt,756922.48140053952,0,870.01292024919928
918,sqrt,592913.98365121998,0,770.00908023946056
921,sqrt,837624.55621417856,0,915.2183106855864
924,sqrt,776070.93741585885,0,880.94888467825353
927,sqrt,255846.9904021945,0,505.81319714119212
930,sqrt,627680.94275253499,0,792.26317770835158
933,sqrt,972717.90220054018,0,986.26462077909912
936,sqrt,727503.3504715896,0,852.93806954056731
939,sqrt,778955.5734011071,0,882.58459843864659
942,sqrt,294561.50586952874,0,542.73520787721952
945,sqrt,354208.03405043297,0,595.15379025125344
948,sqrt,250390.86523875591,0,500.39071258243382
951,sqrt,448037.89790536748,0,669.35633104152191
954,sqrt,648211.47746421455,0,805.11581618063781
957,sqrt,213761.25928887699,0,462.34322671460973
960,sqrt,858155.59129592916,0,926.36687726619914
962,sqrt,593422.51608411351,0,770.3392214369677
966,sqrt,39775.435332688277,0,199.43779815443278
970,sqrt,57800.597613963029,0,240.41754847340704
973,sqrt,589728.94066759816,0,767.93810992006263
976,sqrt,219246.41183511453,0,468.23755918883154
979,sqrt,360671.4244100849,0,600.55925969889506
982,sqrt,690194.68599125021,0,830.77956522247837
985,sqrt,683645.70099815284,0,826.8287011214311
988,sqrt,290534.93345955375,0,539.01292513218436
991,sqrt,73341.852149988394,0,270.81700860542048
994,sqrt,667544.44911013113,0,817.03393387920619
997,sqrt,128528.8817068736,0,358.5092491231901
1000,sqrt,808317.93061774317,0,899.06503136188269
1003,sqrt,744796.87929218158,0,863.0161523935584
1005,sqrt,724921.85135623871,0,851.42342659586166
1008,sqrt,560512.97698586946,0,748.67414606480804
1012,sqrt,26159.61375186329,0,161.73933891253324
1014,sqrt,647785.04514437797,0,804.85094591755183
1018,sqrt,715392.46793678601,0,845.80876558285092
1022,sqrt,979217.44701570284,0,989.55416578159225
1026,sqrt,388699.26931532891,0,623.45751203697023
1028,sqrt,644525.36974689446,0,802.82337394155036
1030,sqrt,125251.19667807157,0,353.90845804822408
1034,sqrt,474084.09696123342,0,688.53765108469804
1036,sqrt,133810.84366008095,0,365.80164523971314
1039,sqrt,459869.21518404572,0,678.13657561294076
1044,sqrt,143502.32255041992,0,378.81700404076361
1047,sqrt,259856.56751700843,0,509.76128483537116
1049,sqrt,357629.4433016773,0,598.02127328522124
1052,sqrt,270275.60404978134,0,519.88037474959697
1056,sqrt,689439.34234655451,0,830.32484146059039
1058,sqrt,35533.509681539676,0,188.50334130073045
1063,sqrt,313296.36913569528,0,559.72883536199492
1066,sqrt,580059.12987484969,0,761.61613026172813
1069,sqrt,139971.17873922558,0,374.12722266526606
1072,sqrt,768664.17043922073,0,876.73494879537043
1076,sqrt,540360.3078222851,0,735.09204037473091
1080,sqrt,420204.28687571018,0,648.23166142646119
1083,sqrt,321694.55655466806,0,567.18123783731426
1086,sqrt,281105.09362572042,0,530.19344924821587
1089,sqrt,714609.3399953621,0,845.34569259881016
1092,sqrt,13513.473574909387,0,116.24746696126066
1096,sqrt,317366.69914701255,0,563.35308568162873
1099,sqrt,763888.72454825987,0,874.00727945953622
1101,sqrt,417802.59173407545,0,646.37650926845686
1104,sqrt,225274.10771423843,0,474.63049598001857
1107,sqrt,956252.97282399121,0,977.88188081382873
1110,sqrt,637161.54121158691,0,798.2239918792136
1112,sqrt,908795.65465966298,0,953.30774394193554
1116,sqrt,784087.1006324531,0,885.48692854974047
1119,sqrt,851173.10913485463,0,922.59043412277731
1122,sqrt,507617.10864519671,0,712.47253185312115
1125,sqrt,303138.37398730195,0,550.5800341342773
1127,sqrt,320868.32560262899,0,566.45240365155928
1130,sqrt,150339.87066482371,0,387.73685750109405
1134,sqrt,993099.72091290774,0,996.54388810172713
1136,sqrt,48106.249981690431,0,219.33137026355905
1138,sqrt,163213.53562511248,0,403.99695001956695
1141,sqrt,248423.9924596679,0,498.42150079994332
1145,sqrt,425896.52515319787,0,652.60748168650184
1147,sqrt,720601.99410345545,0,848.8827917347927
1151,sqrt,645039.56516568235,0,803.14355202895229
1154,sqrt,129054.18815164405,0,359.24112814604626
1157,sqrt,983557.77915326296,0,991.7448155414088
1160,sqrt,422387.22044939839,0,649.913240709403
1163,sqrt,930.64317133434793,0,30.506444750812047
1165,sqrt,812095.16197994142,0,901.16322715695708
1168,sqrt,598129.4100437233,0,773.38826603700375
1171,sqrt,696383.84167705802,0,834.49616037286717
1175,sqrt,514853.06335242389,0,717.53262180365289
1178,sqrt,761884.32925257238,0,872.85985659358425
1181,sqrt,97365.03596957933,0,312.03370966864998
1185,sqrt,47398.717142835871,0,217.71246437178527
1188,sqrt,666863.59315200604,0,816.61716437508585
1191,sqrt,681755.35940023104,0,825.68478210527235
1195,sqrt,136188.52949902133,0,369.03730095888864
1199,sqrt,903487.64237046195,0,950.5196696389097
1202,sqrt,637485.51631576591,0,798.42690104715655
1205,sqrt,999109.58917983121,0,999.55469544184086
1208,sqrt,994962.7140877744,0,997.47817724889319
1210,sqrt,379367.77911706903,0,615.92838797791183
1214,sqrt,993768.36860210705,0,996.87931496350507
1218,sqrt,286226.98373891006,0,535.00185395838594
1220,sqrt,265772.37283949245,0,515.53115603180811
1223,sqrt,677164.36568714702,0,822.89997307518911
1226,sqrt,238228.22559712775,0,488.08628908946804
1229,sqrt,820579.79598176247,0,905.85859601913728
1231,sqrt,678902.45728617779,0,823.95537335839845
1235,sqrt,701819.08460017911,0,837.74643216201116
1238,sqrt,352390.03479087446,0,593.6244897162469
1240,sqrt,883297.69848893455,0,939.83918756824278
1244,sqrt,163161.31714878089,0,403.93231753448606
1248,sqrt,106910.98936217804,0,326.972459638695
1251,sqrt,966793.86169826775,0,983.25676285407144
1254,sqrt,590611.25625891401,0,768.51236571633251
1257,sqrt,7779.6795325024777,0,88.202491645658611
1259,sqrt,165635.20037223119,0,406.98304678724787
1262,sqrt,360728.27592319384,0,600.60658997649523
1266,sqrt,656795.23372840974,0,810.42904299414749
1269,sqrt,463661.43692309048,0,680.92689543231472
1272,sqrt,298080.79794947192,0,545.96776273830665
1275,sqrt,694397.93621914519,0,833.30542793092684
1278,sqrt,290922.32835424138,0,539.37216127108502
1282,sqrt,264969.96324120526,0,514.75233194343593
1285,sqrt,43533.830386238966,0,208.64762252716653
1288,sqrt,69708.457192855509,0,264.0235921141433
1291,sqrt,5440.2561670078858,0,73.758092213721781
1294,sqrt,872754.95161385357,0,934.21354711535503
1297,sqrt,905813.98200523597,0,951.74260281088391
1301,sqrt,983039.28316928505,0,991.48337513509773
1305,sqrt,645848.07640460506,0,803.646736075376
1308,sqrt,316242.52283133595,0,562.35444590697068
1311,sqrt,193283.78855877902,0,439.64052197082452
1313,sqrt,324758.63203884318,0,569.8759795243551
1315,sqrt,672840.77081671043,0,820.26871866279919
1318,sqrt,810982.54855619825,0,900.54569487405706
1322,sqrt,540436.82375113235,0,735.14408366736677
1324,sqrt,886155.79271827545,0,941.35848257625821
1328,sqrt,993086.30572543398,0,996.53715722266668
1330,sqrt,584122.41498359421,0,764.27901644857047
1333,sqrt,600342.48044443363,0,774.81770788001074
1335,sqrt,658445.92803768697,0,811.44681158883543
1338,sqrt,845130.17970181978,0,919.3096212385791
1342,sqrt,406220.78069508792,0,637.35451727832594
1346,sqrt,288449.53403632744,0,537.07497990162176
1349,sqrt,593070.3465499006,0,770.1106066987395
1352,sqrt,791192.4770986645,0,889.49000955528697
1358,sqrt,737843.51104900055,0,858.97817844750898
1361,sqrt,235916.48510609451,0,485.7123481095519
1364,sqrt,895833.63746947132,0,946.48488496619495
1367,sqrt,768355.58267555304,0,876.55894421057224
1370,sqrt,48789.089626048793,0,220.88252449220332
1372,sqrt,11785.147334927224,0,108.55941845333929
1377,sqrt,13884.880490598638,0,117.83412277688767
1378,sqrt,226681.98531577445,0,476.11131609716489
1381,sqrt,774289.24543565838,0,879.93706902008535
1385,sqrt,462556.08477690455,0,680.11475853484058
1388,sqrt,732833.13486787141,0,856.05673577624009
1391,sqrt,697375.18076933082,0,835.08992376230412
1393,sqrt,211630.18818565877,0,460.0328120750288
1396,sqrt,617620.74810572492,0,785.88850869937323
1400,sqrt,781103.51221465378,0,883.80060659328228
1402,sqrt,822148.20104957535,0,906.72388357734098
1406,sqrt,318744.10193939344,0,564.57426609737843
1409,sqrt,821037.2260438411,0,906.11104509537961
1412,sqrt,965766.82339273987,0,982.73436054344813
1414,sqrt,984498.99381015927,0,992.21922668841648
1417,sqrt,61566.934750979621,0,248.12685213611931
1422,sqrt,939311.95193795022,0,969.18107283311622
1425,sqrt,548837.520040781,0,740.83569031248828
1428,sqrt,760831.47786178335,0,872.25654360502415
1430,sqrt,38136.222041940731,0,195.28497648805637
1433,sqrt,821599.15740039665,0,906.42107069529038
1435,sqrt,251913.86950463962,0,501.91022056204395
1439,sqrt,506092.7293256562,0,711.40194638871787
1442,sqrt,266994.18732559582,0,516.71480269641575
1444,sqrt,55149.511762154892,0,234.83933180401212
1448,sqrt,325860.01821149868,0,570.84150007817288
1450,sqrt,74463.03617663066,0,272.87916039271056
1453,sqrt,561699.58693055878,0,749.46620132635655
1457,sqrt,194609.09823021718,0,441.14521218099736
1460,sqrt,251435.78797640963,0,501.43373238784966
1463,sqrt,185546.18262041485,0,430.75071981415755
1466,sqrt,750182.86549495405,0,866.13097479246983
1468,sqrt,139689.2326300389,0,373.75022759864493
1470,sqrt,915406.04864001391,0,956.76854496791123
1473,sqrt,252554.07687644483,0,502.54758667856004
1476,sqrt,369946.25657768117,0,608.23207460448941
1479,sqrt,646935.01587508491,0,804.32270630331266
1483,sqrt,869948.71582366992,0,932.71041369959516
1487,sqrt,685125.19075469475,0,827.72289490788808
1490,sqrt,87819.69788467625,0,296.34388450696304
1493,sqrt,475231.80005640112,0,689.37058252902057
1496,sqrt,578644.49026756024,0,760.68685427550292
1500,sqrt,681589.42991144606,0,825.58429606639572
1503,sqrt,525894.5600455181,0,725.18587965122299
1506,sqrt,907266.29598610126,0,952.50527346891954
1509,sqrt,858209.11730480997,0,926.39576710216568
1513,sqrt,314107.332501547,0,560.45279239338879
1516,sqrt,580917.71931204246,0,762.17958468594691
1520,sqrt,969783.98703459161,0,984.77611010553642
1524,sqrt,852415.27172641666,0,923.26338155827273
1528,sqrt,455494.96436305775,0,674.90367043234971
1532,sqrt,543288.42465162231,0,737.0810163419095
1534,sqrt,549416.52213395212,0,741.22636362581716
1536,sqrt,537238.76281678793,0,732.96573099756029
1539,sqrt,629916.58746246703,0,793.67284662036093
1542,sqrt,379071.56542778737,0,615.68787987728604
1545,sqrt,859721.61119449686,0,927.21174021606134
1548,sqrt,378140.93889181619,0,614.93165383790108
1551,sqrt,305119.17499034456,0,552.37593628827153
1556,sqrt,590360.89645447617,0,768.34946245473236
1558,sqrt,124516.77153236627,0,352.86934059558968
1561,sqrt,115416.57449996106,0,339.73014953041928
1565,sqrt,381175.63646510296,0,617.3942309943485
1568,sqrt,663468.1741723587,0,814.53555734072086
1571,sqrt,958454.81431132625,0,979.00705529190452
1574,sqrt,292808.76649559377,0,541.11807075313402
1577,sqrt,289508.54079271812,0,538.05997880600455
1581,sqrt,567584.00668187416,0,753.381713795785
1584,sqrt,524327.54152247508,0,724.10464818455284
1587,sqrt,728665.01052404381,0,853.61877353069258
1591,sqrt,675191.53188811464,0,821.70039058534871
1594,sqrt,263717.16690073168,0,513.53399780416839
1597,sqrt,540405.22860781243,0,735.12259427105926
1600,sqrt,67465.821242635066,0,259.74183575742097
1604,sqrt,278225.53534375038,0,527.47088577830561
1609,sqrt,361779.74864482874,0,601.4812953407851
1612,sqrt,897333.40909976116,0,947.27683868009842
1616,sqrt,742573.76673625689,0,861.72719971941058
1619,sqrt,359265.64586395142,0,599.38772582023353
1623,sqrt,744099.36400439823,0,862.61194288300817
1626,sqrt,795773.48271706142,0,892.06136712507703
1628,sqrt,486257.17694926076,0,697.32143015202166
1632,sqrt,618005.12345010391,0,786.13301892879679
1634,sqrt,240518.03940663885,0,490.42638530837513
1637,sqrt,965108.17456811795,0,982.39919308197625
1639,sqrt,695906.83577316324,0,834.21030668121284
1642,sqrt,879605.66430942935,0,937.87294678406704
1645,sqrt,468034.44712257927,0,684.13043136713281
1649,sqrt,167141.92822665157,0,408.82995025640133
1651,sqrt,254796.54423757852,0,504.7737554960425
1654,sqrt,298791.65950866608,0,546.61838562992557
1657,sqrt,975540.34335551632,0,987.69445850197837
1660,sqrt,809453.5352003423,0,899.69635722300347
1664,sqrt,286048.24792063475,0,534.83478563069809
1667,sqrt,791357.99789501994,0,889.58304721651473
1672,sqrt,305857.57153338066,0,553.0439146517939
1675,sqrt,290375.71053471864,0,538.86520627585401
1678,sqrt,779994.03165117512,0,883.17270771416793
1681,sqrt,300199.60959732701,0,547.90474500347875
1683,sqrt,519477.40519166196,0,720.7478097029931
1686,sqrt,484014.60960558499,0,695.71158507357416
1689,sqrt,223301.62460012423,0,472.54801301044978
1693,sqrt,40843.317240203585,0,202.09729646930853
1696,sqrt,630500.98914506345,0,794.04092409967348
1699,sqrt,531333.88296082593,0,728.92652782075777
1702,sqrt,941770.55402890616,0,970.4486354407976
1705,sqrt,835373.92127947335,0,913.98792184550962
1710,sqrt,27383.51134801091,0,165.47964028245562
